사용월,호선명,지하철역,04시-05시 승차인원,05시-06시 승차인원,06시-07시 승차인원,07시-08시 승차인원,08시-09시 승차인원,09시-10시 승차인원,10시-11시 승차인원,11시-12시 승차인원,12시-13시 승차인원,13시-14시 승차인원,14시-15시 승차인원,15시-16시 승차인원,16시-17시 승차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,20시-21시 승차인원,21시-22시 승차인원,22시-23시 승차인원,23시-24시 승차인원,00시-01시 승차인원,01시-02시 승차인원,02시-03시 승차인원,03시-04시 승차인원
201605,6호선,한강진,9,854,1479,4206,5685,4043,3596,4204,5092,6145,7233,10778,14329,19277,27312,17999,14020,17921,21443,9968,586,1,0,0
201605,6호선,합정,18,4887,8342,19100,27059,20218,16485,17450,18315,19912,19353,20350,22398,28308,40742,33193,26576,29520,30808,18713,2962,0,0,0
201605,6호선,화랑대,6,6507,23009,70766,68484,36245,22993,20693,20597,18896,17617,19134,22948,25678,24565,13285,9700,7452,5753,3005,276,0,0,0
201605,6호선,효창공원앞,0,3013,6151,17533,26702,15858,11217,10935,11989,13124,12453,13205,16580,16961,25629,17859,10806,8979,7895,3563,472,0,0,0
201605,7호선,가산디지털단지,759,7299,10298,21774,23231,20922,20644,24473,30844,39035,41416,50393,57869,118063,298998,172685,103766,100506,55049,23064,2873,1,0,0
201605,7호선,강남구청,14,2051,5353,9485,13597,11683,11276,13428,15778,19108,23067,27106,28442,35740,78319,59174,38551,36950,30210,13300,2130,0,0,0
201605,7호선,건대입구,38,5463,6831,16325,24309,18931,16703,18375,21386,25984,30705,35209,42257,50692,50083,41625,46050,43003,40211,23079,5713,1,1,0
201605,7호선,고속터미널,57,2000,4714,13033,23908,29750,29929,34272,37319,38637,37357,42258,45965,57887,71941,57706,56857,56115,44087,21164,2227,1,0,0
201605,7호선,공릉,12,7286,16925,46542,49042,28520,21324,19739,20651,21025,19218,21600,29536,28793,32665,20803,16904,15906,15313,9644,1840,0,0,0
201605,7호선,광명사거리,218,27366,43236,120552,141474,74031,47087,42190,43285,41571,36371,34929,36815,42886,45671,35158,26511,22937,16516,7757,1164,0,0,0
201605,7호선,군자,23,8493,16235,40038,61836,38730,23416,20546,21310,22341,20215,19703,22605,27280,35257,26118,20412,20378,17859,9365,1681,3,0,0
201605,7호선,굴포천,6,5888,15592,41015,40143,21362,15083,13951,14496,13336,11482,11401,11814,13066,15278,10434,8154,7742,6009,3157,565,1,0,0
201605,7호선,까치울,8,2804,10171,29915,33744,16785,10509,9552,10507,11280,10995,11054,11678,11787,11628,8049,6040,5497,3823,1521,166,0,0,0
201605,7호선,남구로,48,17512,18728,41870,46532,31395,20579,18066,19185,19118,17845,18579,21202,29391,71663,46958,28106,22215,15380,7241,1030,0,0,0
201605,7호선,남성,1,6366,15142,44628,59722,33962,21914,18595,18279,19009,15607,15298,16209,17130,19209,13071,11565,11203,9648,4201,711,0,0,0
201605,7호선,내방,8,3007,8963,23346,32954,23726,17920,17342,18052,19990,19195,21252,24936,31349,64015,36969,24007,26345,20244,8098,1160,1,0,0
201605,7호선,노원,38,7897,17600,44419,48070,34368,32222,35478,36978,38320,38767,43075,45364,46075,52004,38449,38538,29937,35738,13180,2221,1,0,0
201605,7호선,논현,38,4806,8103,13585,21808,18786,15487,16727,19870,21559,23997,27652,30830,41472,87053,67256,44871,50011,47264,25599,4664,0,0,0
201605,7호선,대림,20,11105,10467,21268,30701,22485,15928,16089,18749,20456,21168,21123,22989,24309,26716,21124,17575,15045,11854,6045,735,0,0,0
201605,7호선,도봉산,29,7603,21818,70407,51984,27950,18872,16566,17928,18437,19441,22941,25367,25106,21959,13249,8612,5779,4261,1556,267,0,0,0
201605,7호선,뚝섬유원지,13,5841,11306,27107,37468,25467,14307,12573,14409,17059,18188,19292,22220,24273,24571,23769,23868,25402,25058,14368,1570,1,0,0
201605,7호선,마들,7,9633,27010,70691,62436,33865,24271,20951,21390,18709,15241,15089,15185,15237,14053,10336,7634,5848,4850,2053,317,0,0,0
201605,7호선,먹골,12,8104,14677,43894,50471,28904,19145,16175,17096,17592,15770,14986,15533,17329,19301,14383,10706,9308,6865,3269,643,2,0,0
201605,7호선,면목,12,12925,25181,67759,83580,44482,26636,23291,23907,23677,21191,22391,28574,30259,25690,22160,16249,14554,13694,5682,1019,0,0,0
201605,7호선,반포,6,1308,3915,10589,14707,10413,7628,6982,8549,9696,9860,11523,14174,16520,20157,16720,12792,12854,12534,4341,530,0,0,0
201605,7호선,보라매,6,6261,8438,22635,33514,19544,14676,15143,14524,14923,14844,16636,20783,20369,32405,19613,13080,12775,9990,3874,580,0,0,0
201605,7호선,부천시청,12,5211,16895,44411,39267,21106,15917,16416,17577,18072,17357,18700,21163,25396,29880,21359,23478,19154,14680,6380,910,0,0,0
201605,7호선,부천종합운동장,6,3508,9177,25792,28095,13344,9023,8590,8366,8125,7013,7285,7862,9450,11632,6883,5176,5197,3054,1421,126,0,0,0
201605,7호선,부평구청,26,7618,29241,69387,55012,30177,20324,17714,17962,15915,13276,13848,14117,19430,18153,12664,9768,8231,6487,2854,440,0,0,0
201605,7호선,사가정,1,11035,23183,60888,77861,45589,29792,26185,25752,25914,22995,22330,23658,26595,28138,23274,17223,15130,12932,6903,1031,0,0,0
201605,7호선,삼산체육관,5,3182,10524,29960,27321,13979,9264,9406,8697,8381,7558,8433,9204,8215,8225,5237,4297,3743,3645,1243,210,2,0,0
201605,7호선,상도,0,5236,13379,38623,47569,28647,18975,18004,18322,18563,16857,17550,19600,23189,25626,15618,13313,14797,12467,8167,1648,0,0,0
201605,7호선,상동,2,5048,18150,46106,38177,23001,18148,18313,20401,21623,21477,23475,25009,28017,32093,23410,20796,21652,22157,9449,1455,0,0,0
201605,7호선,상봉,343,11825,21089,58317,70736,40411,27770,24965,25477,26686,24307,23963,25775,30964,39180,32118,23665,22302,19375,9298,1619,0,0,0
201605,7호선,수락산,6,10462,27198,63327,56761,36723,26832,23358,24545,24478,24288,24130,25145,26021,26906,18268,12819,10034,7741,3399,513,2,0,0
201605,7호선,숭실대입구,1,6918,16631,51491,64954,36578,24159,22659,23676,26340,26307,28014,39947,42458,37796,28390,23491,25192,24417,14062,2298,1,0,0
201605,7호선,신대방삼거리,23,11350,20482,57282,80874,43011,27100,24775,25475,23654,21571,20903,22819,24724,30391,22049,16683,14419,12169,5760,829,0,0,0
201605,7호선,신중동,0,5892,19141,51950,46642,26434,21244,20041,21169,21131,19607,21141,22501,26210,38608,24095,25297,17569,14897,7156,1100,2,0,0
201605,7호선,신풍,84,12874,18135,43726,54742,34632,21299,17677,18761,18564,16082,16096,18711,20079,22449,15844,12046,10215,7946,3699,623,3,0,0
201605,7호선,어린이대공원,29,5810,10043,22231,36122,24145,18647,23340,26477,36442,45803,45940,56293,64053,60944,40124,33646,37204,37351,27238,8323,0,0,0
201605,7호선,온수,46,7171,18484,55532,61756,26429,15713,14838,15388,13797,12175,13831,19560,20432,18641,11437,8607,8817,8059,3894,794,5,0,0
201605,7호선,용마산,7,5349,11768,31732,37326,20050,11757,9931,10245,9726,8371,8765,9059,8744,8697,6764,4263,3537,2727,1439,231,0,0,0
201605,7호선,이수,31,6129,12148,33723,51531,33720,23821,23678,25226,27866,26580,27368,28580,32712,45284,32301,30517,32132,30581,17432,2853,2,0,0
201605,7호선,장승배기,10,7857,13961,37469,47575,29942,19379,17730,18206,17699,16004,15603,16542,17528,20429,13008,10162,9562,8697,4261,626,0,0,0
201605,7호선,장암,1,1375,8149,19411,12920,5360,3248,2556,2474,2882,3139,3657,4463,5597,4494,2912,1803,1311,696,264,36,0,0,0
201605,7호선,중계,18,11220,28019,78529,78849,43687,30575,26066,25523,26206,21487,21829,26720,26650,24559,16081,12457,12994,11126,5217,835,0,0,0
201605,7호선,중곡,0,5724,13630,39412,53135,30319,18392,16794,16114,16728,14582,14265,17246,18847,17983,13810,9314,7118,6637,2485,382,0,0,0
201605,7호선,중화,7,9905,16491,46219,53938,31344,20842,18578,19580,17736,15704,16213,17581,20383,23864,17623,12199,11379,8584,4265,698,0,0,0
201605,7호선,천왕,11,6386,13914,38655,41525,23352,14388,12400,12426,11529,10850,11372,13989,13262,12995,9154,6581,4950,3901,1628,258,0,0,0
201605,7호선,철산,7,13421,34823,107422,115454,61852,41167,36927,38308,37125,32686,32120,34284,40863,44488,31526,26201,26172,24078,11182,1768,0,0,0
201605,7호선,청담,18,4380,9827,17484,23695,19834,19206,20645,24104,25249,27191,36097,39583,52967,107153,83064,49683,44083,36449,13564,1718,0,0,0
201605,7호선,춘의,5,3896,9386,23631,24446,14468,10275,10181,10885,11279,10772,10853,11960,22012,34839,17693,14147,13608,6289,2585,323,0,0,0
201605,7호선,태릉입구,68,7347,8879,23491,27717,19385,13904,13354,15789,16118,16812,20719,22219,26978,29537,20253,14608,13368,10496,4914,786,7,0,0
201605,7호선,하계,6,9482,31151,84436,87315,50153,36731,33916,34899,33546,31258,33722,41674,41100,36973,25042,19897,17576,18942,7063,1096,0,0,0
201605,7호선,학동,0,3530,6673,10619,15096,14418,14032,16277,19873,25453,30082,34772,36631,51160,138155,92671,49418,48785,38153,16377,2482,0,0,0
201605,8호선,가락시장,7,2756,4739,9951,13268,10807,9666,9838,10008,10373,10294,11722,12047,14337,25622,14248,10130,10652,9382,4635,821,12,0,0
201605,8호선,강동구청,0,4359,12770,37342,44274,25042,17562,15502,15546,16183,14714,14710,16837,18013,29508,14668,10011,9490,6766,2698,350,0,0,0
201605,8호선,남한산성입구,73,11306,24001,65187,73216,38855,25149,22422,23862,21892,19028,20216,25082,28446,32046,18404,13827,10767,7656,3185,384,0,0,0
201605,8호선,단대오거리,17,10421,20906,53598,62776,33979,21488,20322,21576,20811,17111,17650,19838,22772,27306,18256,12759,10985,8548,3857,629,0,0,0
201605,8호선,모란,5,2080,3210,8922,11087,7423,6854,7217,8438,9614,9387,10078,11491,12915,13386,9130,6116,5589,6791,2678,637,0,0,0
201605,8호선,몽촌토성,0,1790,4819,12159,16317,11155,10345,12232,17191,19292,14698,14636,14520,17071,25789,15392,10882,10782,8624,3334,319,0,0,0
201605,8호선,문정,0,1895,6111,16075,19983,13027,8603,8323,8889,9227,8612,9933,15711,27072,32798,14618,10057,8682,12579,2546,324,0,0,0
201605,8호선,복정,6,2070,9714,28747,32097,18883,11361,11745,12898,13957,13554,15229,22743,32019,30972,18735,12313,10141,9192,3666,455,0,0,0
201605,8호선,산성,0,6475,13475,33801,41365,22321,13093,12133,12686,11751,10659,11116,12435,13742,10863,7259,5187,4552,2946,1290,250,0,0,0
201605,8호선,석촌,0,3852,8241,25154,35651,19857,14202,13311,14375,14465,13099,13523,15147,17323,24272,15561,11020,11279,9048,3839,514,1,0,0
201605,8호선,송파,1,1901,5187,13459,17898,10770,8020,7644,8938,8858,7700,8545,13339,11705,17559,9133,6168,5767,5054,1729,182,0,0,0
201605,8호선,수진,2,3849,6859,15206,20961,12044,8558,8539,9231,9003,8380,8088,10814,11698,9484,7021,5239,5040,3785,1568,152,1,0,0
201605,8호선,신흥,0,5944,9370,18156,21823,13945,9244,8801,8834,8536,7909,9538,9956,10973,9355,6722,5435,4900,3617,1767,272,2,0,0
201605,8호선,암사,2,13158,27796,84650,100810,52494,31113,27336,26063,25864,21566,20043,20813,24184,25580,19052,12453,10307,7744,3272,560,2,0,0
201605,8호선,잠실,9,1666,3271,8312,12240,10104,9166,10642,13036,16940,20676,25801,29122,36991,49537,38149,35748,32820,26430,9818,1412,1,0,0
201605,8호선,장지,0,4269,15064,37410,42658,26295,18298,17139,18857,20108,19234,23682,30334,39574,49630,31705,20920,19179,19308,6280,783,0,0,0
201605,8호선,천호,18,12897,21816,58867,78877,44470,28682,25889,27500,28869,26676,27770,30098,34843,43644,30704,25982,21072,17993,9032,1620,2,0,0
201605,9호선,가양,69,14920,32953,83956,77363,48003,37118,35188,36142,33272,29911,28846,32171,35994,50635,27309,19304,17443,12999,6268,1017,0,0,0
201605,9호선,개화,0,2774,16263,46740,32285,16865,12774,9435,8133,7466,6505,7236,7385,9815,11162,5830,3873,2783,1538,567,136,2,0,0
201605,9호선,고속터미널,5,2992,5916,18537,24814,20452,20597,23687,28670,32957,34624,39256,42006,45147,48636,44982,43299,39396,30321,13552,1553,0,0,0
201605,9호선,공항시장,0,2922,4917,10063,11097,6776,5533,4995,5233,5054,4712,4625,4786,4663,5192,3507,3089,2486,1995,1053,183,0,0,0
201605,9호선,구반포,0,480,2075,5312,6475,4760,4168,4630,5213,6707,7327,7367,7218,8086,10237,7519,5894,5166,4823,1326,135,0,0,0
201605,9호선,국회의사당,8,1284,2249,3959,7030,8341,10945,13945,17754,20611,25278,27408,29895,41076,104737,44319,29192,31847,22748,9331,1509,0,0,0
201605,9호선,김포공항,3,2452,5529,12081,15433,11416,9406,12131,13211,13959,15350,17685,17696,20932,26676,21890,20222,15866,17333,6370,290,0,0,0
201605,9호선,노들,18,3450,6634,20157,21963,12626,9147,8266,8645,8595,6944,6683,6796,8026,8226,5367,4104,3857,3220,1426,277,0,0,0
201605,9호선,노량진,123,13512,22403,59341,80222,46004,32225,32307,38423,49780,38919,37947,43029,50594,75722,43893,39487,52078,89719,22478,2178,0,0,0
201605,9호선,당산,20,7804,19133,48622,53371,36847,29211,29872,31117,30392,27414,26863,29001,35392,45904,31102,22559,21485,18857,9539,1705,1,0,0
201605,9호선,동작,5,950,2296,5110,6196,4205,3696,7176,6278,4422,5343,7771,5742,4850,4542,2622,2111,1661,1540,813,125,0,0,0
201605,9호선,등촌,8,5910,14164,41602,44317,23758,18185,18508,18436,17877,16347,16370,17372,18891,19703,11637,9241,7935,6875,3727,715,0,0,0
201605,9호선,마곡나루,1,1517,4576,9850,8918,5163,3679,3268,2983,2940,2558,2611,5296,8183,4571,2186,1292,1001,610,345,89,0,0,0
201605,9호선,사평,0,617,2530,9196,10195,6456,4485,4285,4402,4577,3993,4624,6403,6650,6659,4356,2862,2324,1771,656,76,0,0,0
201605,9호선,샛강,8,1074,2541,5459,6143,4961,5197,6240,6357,7591,7881,9209,9739,12405,22371,12784,9888,10684,7475,3917,748,0,0,0
201605,9호선,선유도,1,2256,6666,17889,18682,10164,8279,8685,8943,9453,8913,10093,11596,14320,30296,17067,9797,8022,6305,3159,524,0,0,0
201605,9호선,신논현,7,6673,15632,35555,42581,30916,26417,28716,33483,39208,41409,43853,51622,64729,95221,75296,59648,65383,64059,35049,5608,0,0,0
201605,9호선,신목동,6,2203,7421,20291,18760,10130,7231,6261,6285,5823,4907,5314,5786,7117,8191,4510,3308,2835,2669,1329,299,0,0,0
201605,9호선,신반포,1,505,2424,7118,9083,6612,5175,4915,5501,5774,5168,6195,8375,13975,10673,5860,4883,4296,3410,1045,108,0,0,0
201605,9호선,신방화,5,5606,16111,37471,35586,20356,14506,12822,12885,12324,10414,12125,13975,11827,11786,7684,6265,5001,3913,1918,337,0,0,0
201605,9호선,양천향교,14,4621,12069,30093,26644,15854,11444,11387,12201,11586,10623,10814,12468,15712,19863,11240,6937,6106,4947,2000,336,0,0,0
201605,9호선,여의도,2,2472,5108,8869,10707,12410,13682,17958,18642,24083,24705,29419,33406,54524,120502,66251,43919,42836,30812,12720,1923,0,0,0
201605,9호선,염창,7,11371,29933,71840,71697,45264,29694,27015,25703,23422,19038,18707,19042,21049,26181,16100,11970,10295,9023,4740,843,0,0,0
201605,9호선,증미,0,2267,8115,23897,20574,12186,10286,10469,10558,10555,10345,10337,11320,12961,29824,14379,8908,7441,5350,2232,390,0,0,0
201605,9호선,흑석(중앙대입구),11,4953,7528,21062,25983,17635,15267,15986,18469,20159,20110,24662,27174,34234,33564,20434,18462,19468,18474,14255,2305,0,0,0
201605,9호선2단계,봉은사,11,1706,4895,9298,9075,7901,8051,11210,16066,18798,20607,23727,27959,35661,57942,37487,26858,25777,19506,6511,705,0,0,0
201605,9호선2단계,삼성중앙,11,726,2268,4735,5771,4745,4690,4961,5844,6478,6414,6757,7912,9929,24327,15641,8086,7219,6285,2545,342,0,0,0
201605,9호선2단계,선정릉,5,1164,3635,8108,8573,6445,5875,6495,7644,8777,9461,9895,11029,14520,30345,20979,12421,11963,10149,4538,661,0,0,0
201605,9호선2단계,언주,16,1244,2471,5162,8120,7661,7737,8830,10279,10780,11765,12477,13436,17944,35289,22026,13405,12905,9469,4007,531,0,0,0
201605,9호선2단계,종합운동장,6,2582,7492,18982,18503,11001,7066,6841,7016,7699,6814,6792,7586,9640,12003,8800,7411,8061,7897,4520,640,0,0,0
201605,경부선,가산디지털단지,1663,10320,10574,19442,18545,15504,13380,13472,14668,16826,16497,17886,19718,40616,107846,59538,37148,33674,23744,11380,320,0,0,0
201605,경부선,관악,230,7824,16081,42836,41383,21681,15200,13301,15831,15341,14109,13674,15697,18855,16308,11026,8576,7487,5355,2239,81,0,0,0
201605,경부선,광명,0,47,428,3515,2833,1923,2,5,6,5,9,0,16,168,7820,3006,3375,2413,980,7,0,0,0,0
201605,경부선,구로,9184,26876,25932,50223,49787,36747,29192,28991,30228,32208,31761,32566,36099,49664,77221,50528,40927,28503,21771,10905,203,0,0,0
201605,경부선,군포,54,5777,10097,23453,22880,13617,9932,8863,9733,8702,7866,7872,8888,18793,30114,15888,14594,12173,5868,2161,123,0,0,0
201605,경부선,금정,375,26543,43797,110468,111016,72481,49423,42904,42556,38709,34178,33315,39118,52414,76902,46187,37716,34578,27514,13152,1554,8,0,0
201605,경부선,금천구청,888,11629,21100,52695,50300,30213,21237,19254,19182,17674,15358,15115,16665,20719,28005,16511,10686,8728,6105,2405,92,0,0,0
201605,경부선,남영,163,3567,7115,16614,21437,15876,13788,15214,16197,18377,17938,21386,29161,33545,53423,32674,22938,22437,19341,9506,577,0,0,0
201605,경부선,노량진,601,7614,13156,34244,46203,27033,20824,22049,26880,34644,28861,29099,31926,38690,50407,32120,32772,41308,55808,16901,776,0,0,0
201605,경부선,당정,16,4397,12464,32603,30017,17520,11924,11090,13070,11958,10589,10778,12786,16347,20073,10872,9219,8544,6875,3027,155,0,0,0
201605,경부선,대방,407,7385,16388,41925,52205,31747,24250,23537,25084,27360,24471,25041,26499,36428,52958,29945,20539,21087,16302,5644,297,0,0,0
201605,경부선,독산,947,8112,20198,50564,48157,30462,22454,19591,21126,20778,17874,20131,20906,38242,67209,38362,23160,20638,13961,4896,98,0,0,0
201605,경부선,두정,790,4005,8615,15368,14552,11659,10011,9155,13231,9925,10695,14403,15745,18704,20080,15457,13418,11608,8806,3369,346,0,0,0
201605,경부선,명학,98,7244,12692,30844,30923,17069,12694,12777,13720,13485,14531,13221,18369,30810,42813,21101,21034,18305,11534,4512,193,0,0,0
201605,경부선,병점,2302,7599,26961,56982,52472,34413,27176,26090,27036,25611,24832,27941,34246,42328,44982,30309,21046,19456,16532,5096,33,1,0,0
201605,경부선,서동탄,2,978,3422,10081,5543,3725,3035,2630,2405,2396,2223,2199,2475,2995,3843,2322,1568,1347,711,150,8,0,0,0
201605,경부선,서울역,0,0,0,1,1,3,4,1,1,0,2,1,2,3,1,4,0,0,5,0,0,0,0,0
201605,경부선,서정리,36,3052,8172,13123,16794,11345,11050,9104,10428,9740,10292,11468,14912,20499,16550,8858,7140,6056,2887,1114,18,0,0,0
201605,경부선,석수,392,8892,19520,51337,52777,30335,19829,18099,17278,16044,14846,16198,18460,24803,28137,18024,11725,10154,8189,3484,83,0,0,0
201605,경부선,성균관대,274,9115,31024,81530,67237,36315,26754,24865,25699,25364,20819,22647,29708,34354,35160,23405,18218,19051,20147,10142,486,0,0,0
201605,경부선,성환,57,1808,3474,8616,9874,7475,7134,6920,10507,11175,10489,15005,22892,22212,20105,10212,10862,7511,5814,1960,152,0,0,0
201605,경부선,세류,291,3535,8552,19688,16190,9441,7626,7074,7677,7888,6154,6396,9044,12531,9471,6323,5112,4203,2805,1026,31,0,0,0
201605,경부선,세마,81,1604,5579,10927,9700,6948,5237,4524,4309,4536,3633,3788,4675,5267,6153,3585,2606,2338,1541,377,21,0,0,0
201605,경부선,송탄,32,4414,7572,16388,15712,13608,10127,10220,10159,9175,7963,8222,10280,10439,10510,7419,5015,4521,3036,1406,46,0,0,0
201605,경부선,수원,1896,23860,45525,90520,101055,69654,65565,62275,68828,75963,73968,89066,105755,124369,121450,106539,109746,95472,82144,40241,1199,2,0,0
201605,경부선,신길,746,15119,15522,31959,40257,25600,16944,15235,16834,15062,13108,13123,15281,19012,35614,18821,12543,11933,8527,4186,275,0,0,0
201605,경부선,신도림,293,1779,3859,11204,13075,6866,4939,4347,4744,4954,4654,4669,5220,6886,12349,7446,5262,5483,4694,1992,74,2,0,0
201605,경부선,안양,286,16751,36894,97709,92918,56587,40714,40163,44876,47273,43886,53203,69801,76986,65884,48030,50140,46594,43862,21306,636,0,0,0
201605,경부선,영등포,3905,24035,22957,53084,72303,54646,50737,50489,69150,76526,85081,97818,115337,135277,181777,144988,146124,116992,97425,46661,1845,1,0,0
